Property_ID,Address,Value_2023,Link,area
R364088,"2305 SANDRA DR, CEDAR PARK, TX  78613","$475,022",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364088,"2,164 Sq. Ft"
R364089,"2303 SANDRA DR, CEDAR PARK, TX  78613","$473,742",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364089,"2,363 Sq. Ft"
R364090,"2301 SANDRA DR, CEDAR PARK, TX  78613","$537,846",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364090,"2,764 Sq. Ft"
R364091,"2219 SANDRA DR, CEDAR PARK, TX  78613","$480,514",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364091,"2,316 Sq. Ft"
R364092,"2217 SANDRA DR, CEDAR PARK, TX  78613","$430,558",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364092,"1,987 Sq. Ft"
R364093,"2215 SANDRA DR, CEDAR PARK, TX  78613","$457,113",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364093,"2,157 Sq. Ft"
R364094,"2213 SANDRA DR, CEDAR PARK, TX  78613","$486,605",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364094,"2,151 Sq. Ft"
R364095,"2211 SANDRA DR, CEDAR PARK, TX  78613","$464,910",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364095,"2,294 Sq. Ft"
R364096,"2209 SANDRA DR, CEDAR PARK, TX  78613","$600,494",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364096,"3,414 Sq. Ft"
R364097,"2207 SANDRA DR, CEDAR PARK, TX  78613","$527,938",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364097,"2,434 Sq. Ft"
R364098,"2205 SANDRA DR, CEDAR PARK, TX  78613","$563,019",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364098,"3,511 Sq. Ft"
R364099,"2203 SANDRA DR, CEDAR PARK, TX  78613","$523,323",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364099,"2,727 Sq. Ft"
R364100,"2201 SANDRA DR, CEDAR PARK, TX  78613","$592,570",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364100,"2,884 Sq. Ft"
R364101,"2200 SANDRA DR, CEDAR PARK, TX  78613","$584,230",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364101,"2,381 Sq. Ft"
R364102,"2202 SANDRA DR, CEDAR PARK, TX  78613","$531,109",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364102,"2,933 Sq. Ft"
R364103,"2204 SANDRA DR, CEDAR PARK, TX  78613","$502,116",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364103,"2,164 Sq. Ft"
R364104,"2206 SANDRA DR, CEDAR PARK, TX  78613","$546,751",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364104,"3,347 Sq. Ft"
R364105,"1905 JERRY LN, CEDAR PARK, TX  78613","$607,310",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364105,"3,196 Sq. Ft"
R364106,"1903 JERRY LN, CEDAR PARK, TX  78613","$632,859",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364106,"4,240 Sq. Ft"
R364107,"1901 JERRY LN, CEDAR PARK, TX  78613","$577,142",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364107,"3,701 Sq. Ft"
R364110,"2401 EL SALIDO PKWY, CEDAR PARK, TX  78613","$623,314",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364110,"3,004 Sq. Ft"
R364111,"2411 EL SALIDO PKWY, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364111,-
R364112,"1900 JERRY LN, CEDAR PARK, TX  78613","$451,369",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364112,"2,121 Sq. Ft"
R364113,"1902 JERRY LN, CEDAR PARK, TX  78613","$614,474",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364113,"3,348 Sq. Ft"
R364114,"1904 JERRY LN, CEDAR PARK, TX  78613","$527,617",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364114,"2,495 Sq. Ft"
R364115,"1906 JERRY LN, CEDAR PARK, TX  78613","$577,924",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364115,"3,329 Sq. Ft"
R364116,"1807 SANDRA CV, CEDAR PARK, TX  78613","$578,396",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364116,"3,750 Sq. Ft"
R364117,"1805 SANDRA CV, CEDAR PARK, TX  78613","$453,040",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364117,"2,294 Sq. Ft"
R364118,"1803 SANDRA CV, CEDAR PARK, TX  78613","$581,970",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364118,"3,056 Sq. Ft"
R364119,"1801 SANDRA CV, CEDAR PARK, TX  78613","$580,671",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364119,"2,573 Sq. Ft"
R364120,"1800 SANDRA CV, CEDAR PARK, TX  78613","$536,714",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364120,"2,762 Sq. Ft"
R364121,"1802 SANDRA CV, CEDAR PARK, TX  78613","$454,203",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364121,"2,178 Sq. Ft"
R364122,"1804 SANDRA CV, CEDAR PARK, TX  78613","$470,439",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364122,"2,657 Sq. Ft"
R364123,"2300 SANDRA DR, CEDAR PARK, TX  78613","$478,294",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364123,"2,373 Sq. Ft"
R364124,"2304 SANDRA DR, CEDAR PARK, TX  78613","$532,398",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364124,"2,496 Sq. Ft"
R364125,"2306 SANDRA DR, CEDAR PARK, TX  78613","$524,647",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364125,"2,701 Sq. Ft"
R364126,"2308 SANDRA DR, CEDAR PARK, TX  78613","$546,096",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364126,"3,348 Sq. Ft"
R364127,"2310 SANDRA DR, CEDAR PARK, TX  78613","$538,729",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R364127,"2,740 Sq. Ft"
R367711,"2010 CUPOLLA MOUNTAIN, CEDAR PARK, TX  78613","$507,967",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R367711,"2,594 Sq. Ft"
R368154,"2008 CUPOLLA MOUNTAIN, CEDAR PARK, TX  78613","$456,771",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368154,"2,184 Sq. Ft"
R368155,"2006 CUPOLLA MOUNTAIN, CEDAR PARK, TX  78613","$529,939",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368155,"2,510 Sq. Ft"
R368156,"2004 CUPOLLA MOUNTAIN, CEDAR PARK, TX  78613","$462,822",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368156,"2,020 Sq. Ft"
R368157,"2002 CUPOLLA MOUNTAIN, CEDAR PARK, TX  78613","$532,932",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368157,"2,724 Sq. Ft"
R368158,"2000 CUPOLLA MOUNTAIN, CEDAR PARK, TX  78613","$520,476",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368158,"2,475 Sq. Ft"
R368159,"1910 CUPOLLA MOUNTAIN, CEDAR PARK, TX  78613","$530,649",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368159,"2,550 Sq. Ft"
R368160,"1908 CUPOLLA MTN, CEDAR PARK, TX  78613","$534,595",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368160,"2,500 Sq. Ft"
R368161,"1906 CUPOLLA MOUNTAIN, CEDAR PARK, TX  78613","$541,517",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368161,"2,783 Sq. Ft"
R368162,"1904 CUPOLLA MOUNTAIN, CEDAR PARK, TX  78613","$559,705",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368162,"2,495 Sq. Ft"
R368163,"1902 CUPOLLA MOUNTAIN, CEDAR PARK, TX  78613","$601,915",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368163,"3,052 Sq. Ft"
R368164,"1900 CUPOLLA MTN, CEDAR PARK, TX  78613","$514,749",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368164,"2,315 Sq. Ft"
R368165,"1210 DEL ROY DR, CEDAR PARK, TX  78613","$526,330",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368165,"2,724 Sq. Ft"
R368166,"1208 DEL ROY DR, CEDAR PARK, TX  78613","$539,585",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368166,"2,762 Sq. Ft"
R368167,"1206 DEL ROY DR, CEDAR PARK, TX  78613","$531,157",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368167,"2,526 Sq. Ft"
R368168,"1431 JENNA LN, CEDAR PARK, TX  78613","$542,181",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368168,"2,703 Sq. Ft"
R368169,"1429 JENNA LN, CEDAR PARK, TX  78613","$424,059",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368169,"2,027 Sq. Ft"
R368170,"1427 JENNA LN, CEDAR PARK, TX  78613","$581,171",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368170,"2,536 Sq. Ft"
R368171,"1425 JENNA LN, CEDAR PARK, TX  78613","$610,239",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368171,"2,736 Sq. Ft"
R368172,"2011 CUPOLLA MOUNTAIN, CEDAR PARK, TX  78613","$526,787",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368172,"2,325 Sq. Ft"
R368173,"2009 CUPOLLA MOUNTAIN, CEDAR PARK, TX  78613","$464,642",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368173,"2,301 Sq. Ft"
R368174,"2007 CUPOLLA MOUNTAIN, CEDAR PARK, TX  78613","$535,859",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368174,"2,524 Sq. Ft"
R368175,"2100 MACON DR, CEDAR PARK, TX  78613","$529,160",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368175,"2,490 Sq. Ft"
R368176,"2102 MACON DR, CEDAR PARK, TX  78613","$538,687",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368176,"2,526 Sq. Ft"
R368177,"2104 MACON DR, CEDAR PARK, TX  78613","$470,188",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368177,"1,963 Sq. Ft"
R368178,"2106 MACON DR, CEDAR PARK, TX  78613","$540,204",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368178,"2,798 Sq. Ft"
R368179,"2108 MACON DR, CEDAR PARK, TX  78613","$573,254",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368179,"2,524 Sq. Ft"
R368180,"2109 MACON DR, CEDAR PARK, TX  78613","$533,966",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368180,"2,477 Sq. Ft"
R368181,"2107 MACON DR, CEDAR PARK, TX  78613","$463,982",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368181,"2,388 Sq. Ft"
R368182,"2105 MACON DR, CEDAR PARK, TX  78613","$540,246",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368182,"2,744 Sq. Ft"
R368183,"2103 MACON DR, CEDAR PARK, TX  78613","$464,056",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368183,"2,294 Sq. Ft"
R368184,"2101 MACON DR, CEDAR PARK, TX  78613","$435,255",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368184,"1,531 Sq. Ft"
R368185,"SUNCHASE BLVD, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368185,-
R368186,"1207 STILLWELL RIDGE, CEDAR PARK, TX  78613","$458,770",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368186,"2,324 Sq. Ft"
R368187,"1209 STILLWELL RIDGE, CEDAR PARK, TX  78613","$578,805",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368187,"2,506 Sq. Ft"
R368188,"1200 VAN HORN WAY, CEDAR PARK, TX  78613","$533,572",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368188,"2,524 Sq. Ft"
R368189,"1202 VAN HORN WAY, CEDAR PARK, TX  78613","$404,782",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368189,"1,876 Sq. Ft"
R368190,"1204 VAN HORN WAY, CEDAR PARK, TX  78613","$436,073",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368190,"1,975 Sq. Ft"
R368191,"1206 VAN HORN WAY, CEDAR PARK, TX  78613","$562,974",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368191,"2,808 Sq. Ft"
R368192,"1208 VAN HORN WAY, CEDAR PARK, TX  78613","$543,275",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368192,"2,799 Sq. Ft"
R368193,"1207 DEL ROY DR, CEDAR PARK, TX  78613","$523,335",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368193,"2,544 Sq. Ft"
R368194,"1209 DEL ROY DR, CEDAR PARK, TX  78613","$526,071",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368194,"2,736 Sq. Ft"
R368195,"1206 STILLWELL RIDGE, CEDAR PARK, TX  78613","$441,283",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368195,"2,039 Sq. Ft"
R368196,"1208 STILLWELL RIDGE, CEDAR PARK, TX  78613","$600,925",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R368196,"2,920 Sq. Ft"
R369625,"SUNCHASE BLVD, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R369625,-
R371289,"1400 GATOR CREEK DR, CEDAR PARK, TX  78613","$570,391",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371289,"3,086 Sq. Ft"
R371290,"1402 GATOR CREEK DR, CEDAR PARK, TX  78613","$470,984",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371290,"2,328 Sq. Ft"
R371291,"1404 GATOR CREEK DR, CEDAR PARK, TX  78613","$574,666",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371291,"2,915 Sq. Ft"
R371292,"1406 GATOR CREEK DR, CEDAR PARK, TX  78613","$411,028",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371292,"1,910 Sq. Ft"
R371293,"1408 GATOR CREEK DR, CEDAR PARK, TX  78613","$545,151",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371293,"2,486 Sq. Ft"
R371294,"1410 GATOR CREEK DR, CEDAR PARK, TX  78613","$501,353",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371294,"2,314 Sq. Ft"
R371295,"1414 GATOR CREEK DR, CEDAR PARK, TX  78613","$388,325",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371295,"1,555 Sq. Ft"
R371296,"1401 NANDINA DR, CEDAR PARK, TX  78613","$498,927",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371296,"2,045 Sq. Ft"
R371297,"1403 NANDINA DR, CEDAR PARK, TX  78613","$390,174",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371297,"1,510 Sq. Ft"
R371298,"1405 NANDINA DR, CEDAR PARK, TX  78613","$391,286",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371298,"1,467 Sq. Ft"
R371299,"1407 NANDINA DR, CEDAR PARK, TX  78613","$360,627",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371299,"1,360 Sq. Ft"
R371300,"1409 NANDINA DR, CEDAR PARK, TX  78613","$385,329",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371300,"1,515 Sq. Ft"
R371301,"1411 NANDINA DR, CEDAR PARK, TX  78613","$461,241",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371301,"2,140 Sq. Ft"
R371302,"1413 NANDINA DR, CEDAR PARK, TX  78613","$415,483",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371302,"1,876 Sq. Ft"
R371303,"1415 NANDINA DR, CEDAR PARK, TX  78613","$405,917",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371303,"1,876 Sq. Ft"
R371304,"1417 NANDINA DR, CEDAR PARK, TX  78613","$385,695",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371304,"1,515 Sq. Ft"
R371305,"1419 NANDINA DR, CEDAR PARK, TX  78613","$374,132",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371305,"1,360 Sq. Ft"
R371306,"1421 NANDINA DR, CEDAR PARK, TX  78613","$406,058",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371306,"1,876 Sq. Ft"
R371307,"1423 NANDINA DR, CEDAR PARK, TX  78613","$411,835",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371307,"1,876 Sq. Ft"
R371308,"2202 KIMRA LN, CEDAR PARK, TX  78613","$479,382",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371308,"1,876 Sq. Ft"
R371309,"2200 KIMRA LN, CEDAR PARK, TX  78613","$447,480",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371309,"2,141 Sq. Ft"
R371310,"2120 KIMRA LN, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371310,-
R371311,"2118 KIMRA LN, CEDAR PARK, TX  78613","$434,757",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371311,"1,876 Sq. Ft"
R371312,"2116 KIMRA LN, CEDAR PARK, TX  78613","$407,239",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371312,"1,876 Sq. Ft"
R371313,"2114 KIMRA LN, CEDAR PARK, TX  78613","$419,923",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371313,"1,840 Sq. Ft"
R371314,"2112 KIMRA LN, CEDAR PARK, TX  78613","$411,472",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371314,"1,836 Sq. Ft"
R371315,"2110 KIMRA LN, CEDAR PARK, TX  78613","$405,879",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371315,"1,515 Sq. Ft"
R371316,"1401 GATOR CREEK DR, CEDAR PARK, TX  78613","$419,811",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371316,"1,928 Sq. Ft"
R371317,"1403 GATOR DR, CEDAR PARK, TX  78613","$383,492",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371317,"1,501 Sq. Ft"
R371318,"1405 GATOR CREEK DR, CEDAR PARK, TX  78613","$424,421",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371318,"2,023 Sq. Ft"
R371319,"1407 GATOR CREEK DR, CEDAR PARK, TX  78613","$469,202",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371319,"1,915 Sq. Ft"
R371320,"1409 GATOR CREEK DR, CEDAR PARK, TX  78613","$428,940",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371320,"1,881 Sq. Ft"
R371321,"1411 GATOR CREEK DR, CEDAR PARK, TX  78613","$425,281",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371321,"2,074 Sq. Ft"
R371322,"1413 GATOR CREEK DR, CEDAR PARK, TX  78613","$548,299",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371322,"2,903 Sq. Ft"
R371323,"2207 KIMRA LN, CEDAR PARK, TX  78613","$489,787",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371323,"2,130 Sq. Ft"
R371324,"2205 KIMRA LN, CEDAR PARK, TX  78613","$410,691",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371324,"1,836 Sq. Ft"
R371325,"2203 KIMRA LN, CEDAR PARK, TX  78613","$388,460",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371325,"1,360 Sq. Ft"
R371326,"2201 KIMRA LN, CEDAR PARK, TX  78613","$459,135",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371326,"2,035 Sq. Ft"
R371327,"SUNCHASE BLVD, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371327,-
R371328,"2101 KIMRA LN, CEDAR PARK, TX  78613","$400,908",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371328,"1,870 Sq. Ft"
R371329,"2103 KIMRA LN, CEDAR PARK, TX  78613","$564,751",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371329,"2,876 Sq. Ft"
R371330,"2105 KIMRA LN, CEDAR PARK, TX  78613","$459,525",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371330,"2,240 Sq. Ft"
R371331,"2107 KIMRA LN, CEDAR PARK, TX  78613","$406,587",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371331,"1,876 Sq. Ft"
R371332,"2109 KIMRA LN, CEDAR PARK, TX  78613","$403,777",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371332,"1,515 Sq. Ft"
R371333,"2111 KIMRA LN, CEDAR PARK, TX  78613","$452,009",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371333,"1,876 Sq. Ft"
R371334,"2113 KIMRA LN, CEDAR PARK, TX  78613","$385,329",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371334,"1,515 Sq. Ft"
R371335,"2115 KIMRA LN, CEDAR PARK, TX  78613","$377,663",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371335,"1,487 Sq. Ft"
R371336,"2117 KIMRA LN, CEDAR PARK, TX  78613","$428,180",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371336,"1,876 Sq. Ft"
R371337,"2119 KIMRA LN, CEDAR PARK, TX  78613","$550,486",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R371337,"2,455 Sq. Ft"
R372260,"2101 PENA BLANCA DR, CEDAR PARK, TX  78613","$419,238",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372260,"1,891 Sq. Ft"
R372770,"2103 PENA BLANCA DR, CEDAR PARK, TX  78613","$448,512",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372770,"2,351 Sq. Ft"
R372771,"1304 PURDUE CV, CEDAR PARK, TX  78613","$458,589",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372771,"2,289 Sq. Ft"
R372772,"1302 PURDUE CV, CEDAR PARK, TX  78613","$623,908",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372772,"2,944 Sq. Ft"
R372773,"1300 PURDUE CV, CEDAR PARK, TX  78613","$502,528",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372773,"2,484 Sq. Ft"
R372774,"1301 PURDUE CV, CEDAR PARK, TX  78613","$544,520",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372774,"3,502 Sq. Ft"
R372775,"1303 PURDUE CV, CEDAR PARK, TX  78613","$451,150",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372775,"2,247 Sq. Ft"
R372776,"1305 PURDUE CV, CEDAR PARK, TX  78613","$590,148",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372776,"2,472 Sq. Ft"
R372777,"2100 PENA BLANCA DR, CEDAR PARK, TX  78613","$562,208",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372777,"3,803 Sq. Ft"
R372778,"2102 PENA BLANCA DR, CEDAR PARK, TX  78613","$533,666",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372778,"2,531 Sq. Ft"
R372779,"2104 PENA BLANCA DR, CEDAR PARK, TX  78613","$525,872",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372779,"2,490 Sq. Ft"
R372780,"2106 PENA BLANCA DR, CEDAR PARK, TX  78613","$534,046",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372780,"2,840 Sq. Ft"
R372781,"2108 PENA BLANCA DR, CEDAR PARK, TX  78613","$556,736",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372781,"3,564 Sq. Ft"
R372782,"2110 PENA BLANCA DR, CEDAR PARK, TX  78613","$524,635",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372782,"2,493 Sq. Ft"
R372783,"2203 MILAN DR, CEDAR PARK, TX  78613","$493,840",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372783,"2,377 Sq. Ft"
R372784,"2201 MILAN DR, CEDAR PARK, TX  78613","$390,267",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372784,"1,880 Sq. Ft"
